Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25385030,2023-07-22 10:24:50,2023-07-21 14:31:30,350130,166661880,350130,476,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385030/SRR25385030.lite.1,SRX21123189,Lucas0474,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389268,SAMN35789841,simple,410658,soil metagenome,LUCAS_474,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C0518A9B5A7E5AE41DF60EDB77591E15,FE1EDB23651C7D1F19BD79A0137D5212
SRR25385028,2023-07-22 10:24:50,2023-07-21 14:31:53,346306,164841656,346306,476,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385028/SRR25385028.lite.1,SRX21123191,Lucas0476,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389269,SAMN35789843,simple,410658,soil metagenome,LUCAS_476,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D161F6FD172E7BCBFB5EF6023AA5587F,B1DACDED03A679DD3FD3C7A39B5CF75E
SRR25385029,2023-07-22 10:24:50,2023-07-21 14:31:48,230064,109510464,230064,476,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385029/SRR25385029.lite.1,SRX21123190,Lucas0475,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389270,SAMN35789842,simple,410658,soil metagenome,LUCAS_475,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E27711F6F740F4681A3774935DB5C5D4,42C5963E7210871B5A7FE066224F0375
SRR25385026,2023-07-22 10:24:50,2023-07-21 14:31:39,392373,186769548,392373,476,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385026/SRR25385026.lite.1,SRX21123193,Lucas0535,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389271,SAMN35789902,simple,410658,soil metagenome,LUCAS_535,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D49427D01F3C17EC85FC620261918ECD,534AE140515D6AF79C70F1E219BCFBDA
SRR25385025,2023-07-22 10:24:50,2023-07-21 14:31:38,562772,267879472,562772,476,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385025/SRR25385025.lite.1,SRX21123194,Lucas0536,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389272,SAMN35789903,simple,410658,soil metagenome,LUCAS_536,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,026ACE1E700973C89C9138F2C52749DA,94433FF6223AF8BD223E659698A900B3
SRR25385027,2023-07-22 10:24:50,2023-07-21 14:31:26,332631,158332356,332631,476,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385027/SRR25385027.lite.1,SRX21123192,Lucas0477,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389273,SAMN35789844,simple,410658,soil metagenome,LUCAS_477,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,046F175BF1FEEDFDED0FEA71A0774C75,C80EAD67D68CF70BE6D9E4D561FFB484
SRR25385024,2023-07-22 10:24:50,2023-07-21 14:31:30,676554,322039704,676554,476,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385024/SRR25385024.lite.1,SRX21123195,Lucas0537,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389274,SAMN35789904,simple,410658,soil metagenome,LUCAS_537,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B15645B34E22DA6D8600DD0FBC1A6D33,8C98B386B71247D862383D77E2005F85
SRR25385023,2023-07-22 10:24:50,2023-07-21 14:32:00,953789,454003564,953789,476,147,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385023/SRR25385023.lite.1,SRX21123196,Lucas0538,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389275,SAMN35789905,simple,410658,soil metagenome,LUCAS_538,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C8B7C2D9732E59101983F2A513764EC9,5AE64EF8F477127F7A195E03BF761F36
SRR25385021,2023-07-22 10:24:50,2023-07-21 14:31:53,280791,133656516,280791,476,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385021/SRR25385021.lite.1,SRX21123198,Lucas0540,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389276,SAMN35789907,simple,410658,soil metagenome,LUCAS_540,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A0C99361BCF967FDE1EFB239C6E0D88F,09BF622970EB82DA423B4045A64142A8
SRR25385020,2023-07-22 10:24:50,2023-07-21 14:31:33,380510,181122760,380510,476,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385020/SRR25385020.lite.1,SRX21123199,Lucas0055,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389277,SAMN35789422,simple,410658,soil metagenome,LUCAS_55,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,736758E90ED42C62BDC7DA0A0614DEF2,7C3F8D88275CA0886FB1CDF8377FD35B
SRR25385022,2023-07-22 10:24:50,2023-07-21 14:31:49,636468,302958768,636468,476,99,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385022/SRR25385022.lite.1,SRX21123197,Lucas0539,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389278,SAMN35789906,simple,410658,soil metagenome,LUCAS_539,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2642ED4A65E3324720AA7FED89228C42,511DDC097E89D281D10E440E7E8EFC8C
SRR25385019,2023-07-22 10:24:50,2023-07-21 14:31:55,331616,157849216,331616,476,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385019/SRR25385019.lite.1,SRX21123200,Lucas0541,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389279,SAMN35789908,simple,410658,soil metagenome,LUCAS_541,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,46913B3B1FF67AF14D975F9E7575E87A,21ED58AC25CE3A9E1E24C0E2495B87A4
SRR25385018,2023-07-22 10:24:50,2023-07-21 14:31:52,517274,246222424,517274,476,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385018/SRR25385018.lite.1,SRX21123201,Lucas0542,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389280,SAMN35789909,simple,410658,soil metagenome,LUCAS_542,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,0577FC464F31A2CC38A4B6E9591903DF,C1E8CE699EB3654E396D26AB850B1EB7
SRR25385016,2023-07-22 10:24:50,2023-07-21 14:31:29,573687,273075012,573687,476,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385016/SRR25385016.lite.1,SRX21123203,Lucas0544,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389281,SAMN35789911,simple,410658,soil metagenome,LUCAS_544,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,30C9C416562D2345BC43A86B830148D0,ECCF8944FC637A873D549AB4564ED014
SRR25385017,2023-07-22 10:24:50,2023-07-21 14:31:54,466368,221991168,466368,476,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385017/SRR25385017.lite.1,SRX21123202,Lucas0543,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389282,SAMN35789910,simple,410658,soil metagenome,LUCAS_543,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,DB5601BB1CDC74C4AD66E051CC51CB9F,B6F43AEBF94C65771B5CE2A30FF41C28
SRR25385015,2023-07-22 10:24:50,2023-07-21 14:32:00,758105,360857980,758105,476,139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385015/SRR25385015.lite.1,SRX21123204,Lucas0545,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389283,SAMN35789912,simple,410658,soil metagenome,LUCAS_545,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,36A1F955A848895E887004C3A342CAD9,FA359AF99E22D306E09B17BB95FD100F
SRR25385013,2023-07-22 10:24:50,2023-07-21 14:31:43,244462,116363912,244462,476,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385013/SRR25385013.lite.1,SRX21123206,Lucas0547,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389284,SAMN35789914,simple,410658,soil metagenome,LUCAS_547,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2BE743C330043D43AFD9235E417CAE22,47AD480FE8A7CCCF38F66747325C642C
SRR25385014,2023-07-22 10:24:50,2023-07-21 14:31:30,202793,96529468,202793,476,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385014/SRR25385014.lite.1,SRX21123205,Lucas0546,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389285,SAMN35789913,simple,410658,soil metagenome,LUCAS_546,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2C05862C3D9DFA2BCB668E78B693549A,F3A7CA6627494AECBC5DB139AC108026
SRR25385012,2023-07-22 10:24:50,2023-07-21 14:31:32,691442,329126392,691442,476,107,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385012/SRR25385012.lite.1,SRX21123207,Lucas0548,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389286,SAMN35789915,simple,410658,soil metagenome,LUCAS_548,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,0C742A5D81D4AFD3E8E94D3863143368,660E2C7B3FB37460BBB7B8DF888B27F5
SRR25385011,2023-07-22 10:24:51,2023-07-21 14:31:29,192143,91460068,192143,476,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385011/SRR25385011.lite.1,SRX21123208,Lucas0549,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389287,SAMN35789916,simple,410658,soil metagenome,LUCAS_549,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,BE677B3959B6F6D52D2982F6EE0F239B,BD74E66F1BC8A913B5CDDED7050D8BED
SRR25385010,2023-07-22 10:24:51,2023-07-21 14:31:30,496749,236452524,496749,476,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385010/SRR25385010.lite.1,SRX21123209,Lucas0550,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389288,SAMN35789917,simple,410658,soil metagenome,LUCAS_550,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,B7D07D860082407D2B81BF0A5D85BD8C,CE7E6027D94ADACCAD0431C69959F28F
SRR25385009,2023-07-22 10:24:51,2023-07-21 14:31:44,203933,97072108,203933,476,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385009/SRR25385009.lite.1,SRX21123210,Lucas0056,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389289,SAMN35789423,simple,410658,soil metagenome,LUCAS_56,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1DDB29ECEEE1EFEB7D00FCED3D110160,C52C2552855DC9F7B29F51F743D8FDA9
SRR25385007,2023-07-22 10:24:51,2023-07-21 14:32:00,857020,407941520,857020,476,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385007/SRR25385007.lite.1,SRX21123212,Lucas0552,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389290,SAMN35789919,simple,410658,soil metagenome,LUCAS_552,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,ED72EEBA0E15B6ED46640F15E5055759,78A93B5DCAC46C686D735E1D5EF2B4EC
SRR25385006,2023-07-22 10:24:51,2023-07-21 14:31:27,678761,323090236,678761,476,106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385006/SRR25385006.lite.1,SRX21123213,Lucas0553,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389291,SAMN35789920,simple,410658,soil metagenome,LUCAS_553,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,CA394D4C3060B4E2D80C190049751201,874B57E8E687F23BACD8181E7C21796F
SRR25385008,2023-07-22 10:24:51,2023-07-21 14:31:31,487533,232065708,487533,476,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385008/SRR25385008.lite.1,SRX21123211,Lucas0551,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389292,SAMN35789918,simple,410658,soil metagenome,LUCAS_551,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,3C5F0A65978A884A6D17ED0CB6F09784,D120D31287365E6A2E110689C901CAB8
SRR25385005,2023-07-22 10:24:51,2023-07-21 14:31:51,407237,193844812,407237,476,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385005/SRR25385005.lite.1,SRX21123214,Lucas0554,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389293,SAMN35789921,simple,410658,soil metagenome,LUCAS_554,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,7A4615078965AF0E5BF461B3395F3E7D,DB12FDCE784FD2400BDB1CD98E0CB402
SRR25385003,2023-07-22 10:24:51,2023-07-21 14:31:27,308872,147023072,308872,476,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385003/SRR25385003.lite.1,SRX21123216,Lucas0556,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389294,SAMN35789923,simple,410658,soil metagenome,LUCAS_556,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,ABECBF9A780CA8B61A06550B082C623B,92E7F6A2628BFAECC4503797BF652FFF
SRR25385004,2023-07-22 10:24:51,2023-07-21 14:31:17,490822,233631272,490822,476,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385004/SRR25385004.lite.1,SRX21123215,Lucas0555,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389295,SAMN35789922,simple,410658,soil metagenome,LUCAS_555,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,6D32A34EC1AF94D1F270151347F987CB,5D9348DDFE32C9B711D3DD8C702D335E
SRR25385002,2023-07-22 10:24:51,2023-07-21 14:31:53,341437,162524012,341437,476,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385002/SRR25385002.lite.1,SRX21123217,Lucas0557,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389296,SAMN35789924,simple,410658,soil metagenome,LUCAS_557,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,DC96D7ABEF52C3E6E33E1FD6EA4C17E3,2E3E2C040512A747096A1C4501A6FEF9
SRR25385000,2023-07-22 10:24:51,2023-07-21 14:31:32,673792,320724992,673792,476,104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385000/SRR25385000.lite.1,SRX21123219,Lucas0559,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389297,SAMN35789926,simple,410658,soil metagenome,LUCAS_559,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FDBFB9E0586C2BC5DDAAD41E006CA8C5,0A95ABAB38B76EC99568A9918E01AD53
SRR25384999,2023-07-22 10:24:51,2023-07-21 14:31:44,417712,198830912,417712,476,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384999/SRR25384999.lite.1,SRX21123220,Lucas0560,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389298,SAMN35789927,simple,410658,soil metagenome,LUCAS_560,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,ACC9B7CF07166C83F2008DC4AD04D45A,2011328D5340C2BC547647F6613948E1
SRR25385001,2023-07-22 10:24:51,2023-07-21 14:31:23,302885,144173260,302885,476,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25385/SRR25385001/SRR25385001.lite.1,SRX21123218,Lucas0558,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389299,SAMN35789925,simple,410658,soil metagenome,LUCAS_558,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,D538301F0B824DAEF0BA623A64202663,FEB79EF3D934C0C5248F517A5ADD25C4
SRR25384998,2023-07-22 10:24:51,2023-07-21 14:31:17,178780,85099280,178780,476,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384998/SRR25384998.lite.1,SRX21123221,Lucas0057,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389300,SAMN35789424,simple,410658,soil metagenome,LUCAS_57,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,2D00A476620B7AC95D01E2100DF8F6B4,226C80DD24AEBEEAE6931AA027CB7B7E
SRR25384997,2023-07-22 10:24:51,2023-07-21 14:31:35,382173,181914348,382173,476,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384997/SRR25384997.lite.1,SRX21123222,Lucas0561,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389301,SAMN35789928,simple,410658,soil metagenome,LUCAS_561,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E1BC04A077537E70588C8601C59896EC,50FC2CBE46B571DE3FD042BC357744CC
SRR25384996,2023-07-22 10:24:51,2023-07-21 14:31:47,505180,240465680,505180,476,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384996/SRR25384996.lite.1,SRX21123223,Lucas0562,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389302,SAMN35789929,simple,410658,soil metagenome,LUCAS_562,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,7E188CCDDAC26538ABCB69A13AAD0B1C,C32CBFE903D784A1908062E3085FF8C3
SRR25384994,2023-07-22 10:24:51,2023-07-21 14:31:20,265465,126361340,265465,476,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384994/SRR25384994.lite.1,SRX21123225,Lucas0066,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389303,SAMN35789433,simple,410658,soil metagenome,LUCAS_66,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,355022998320E91B2B8F20E99E5840C9,A304FD85FA7149C0D8413E0AC2CF6193
SRR25384993,2023-07-22 10:24:51,2023-07-21 14:31:43,415319,197691844,415319,476,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384993/SRR25384993.lite.1,SRX21123226,Lucas0651,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389304,SAMN35790018,simple,410658,soil metagenome,LUCAS_651,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C58EEC247E0FF89EE23840B600ADF744,1EA3C311E155EE2D026AC9644B8C9059
SRR25384995,2023-07-22 10:24:51,2023-07-21 14:31:20,455071,216613796,455071,476,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384995/SRR25384995.lite.1,SRX21123224,Lucas0563,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389305,SAMN35789930,simple,410658,soil metagenome,LUCAS_563,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,533A434A9A7A5B4E7B1BFCEF3B358B1D,492675154A63E6B723A5122F53AAF615
SRR25384992,2023-07-22 10:24:51,2023-07-21 14:31:16,296610,141186360,296610,476,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384992/SRR25384992.lite.1,SRX21123227,Lucas0652,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389306,SAMN35790019,simple,410658,soil metagenome,LUCAS_652,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,93507A776B50C78A864AC8CCA432CFC4,BEF2A383D2D3304BC6ACAE99888EA304
SRR25384991,2023-07-22 10:24:51,2023-07-21 14:31:14,244540,116401040,244540,476,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384991/SRR25384991.lite.1,SRX21123228,Lucas0653,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389307,SAMN35790020,simple,410658,soil metagenome,LUCAS_653,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,08B3BE9971A732F16D75676320CA5077,DF38C6D82589C571703860521F5BF0AF
SRR25384990,2023-07-22 10:24:50,2023-07-21 14:31:25,330183,157167108,330183,476,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384990/SRR25384990.lite.1,SRX21123229,Lucas0654,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389308,SAMN35790021,simple,410658,soil metagenome,LUCAS_654,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,23696E73EB5AD3C52A6DEC248E646580,D391DDF9C1CE8D03BAF0D837A3C4C738
SRR25384989,2023-07-22 10:24:51,2023-07-21 14:31:45,454721,216447196,454721,476,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384989/SRR25384989.lite.1,SRX21123230,Lucas0655,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389309,SAMN35790022,simple,410658,soil metagenome,LUCAS_655,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,59E047CF720F06F5F9CA81F4592EABF5,D5C61AA201C3180C973056DF58D29463
SRR25384988,2023-07-22 10:24:51,2023-07-21 14:31:30,353448,168241248,353448,476,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384988/SRR25384988.lite.1,SRX21123231,Lucas0656,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389310,SAMN35790023,simple,410658,soil metagenome,LUCAS_656,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,588123848792D025B870EB43C55085F3,89DD27584A62376B5BFC072268181949
